d,greek,index,exact,mc,se,z
10,corr,40,0.5121269722623654,0.5095658830985732,0.003519906615376152,-0.7276014518693343
10,corr,41,0.6844361002995281,0.6807873927580141,0.0046754837242209074,-0.7803914539606093
10,corr,42,0.4983585268359825,0.5004859526754507,0.005102903083134099,0.41690500579948536
10,corr,43,0.6660351536491481,0.6711732299518886,0.006733491089058176,0.763062761171502
10,corr,44,0.3956335325293727,0.40591219173158605,0.007115709687907104,1.4445023269683896
50,price,0,2.400726615386253,2.405846898979678,0.007404990414789101,0.6914639056383989
50,delta,0,0.01152905550401994,0.011541468594533123,2.3481838138111138e-05,0.5286251629950792
50,delta,1,0.01797659338404693,0.017995948402393144,3.661388011981067e-05,0.5286251629950349
50,delta,2,0.01413383143167731,0.014149049029406661,2.878712326731984e-05,0.5286251629952667
50,delta,3,0.009516263481207035,0.00952650944106891,1.9382277990370156e-05,0.5286251629950478
50,delta,4,0.015019525022773064,0.015035696228081919,3.05910623270998e-05,0.5286251629950732
50,delta,5,0.01521983040327056,0.015236217273151218,3.099903490745514e-05,0.5286251629955753
50,delta,6,0.016818972291076834,0.01683708092324667,3.425609191062831e-05,0.5286251629952639
50,delta,7,0.01836268896722799,0.01838245968653246,3.740026144887411e-05,0.528625162995061
50,delta,8,0.01569437913159936,0.015711276938071096,3.196557344336365e-05,0.5286251629952571
50,delta,9,0.015904726188076392,0.015921850470780315,3.239399843718033e-05,0.5286251629952732
50,delta,10,0.015908730275753433,0.01592585886957397,3.2402153774683056e-05,0.5286251629951604
50,delta,11,0.007851991708614723,0.007860445782216311,1.5992567500363968e-05,0.5286251629949797
50,delta,12,0.008587497385486965,0.008596743362513494,1.7490610878501396e-05,0.5286251629949397
50,delta,13,0.007907282154291997,0.007915795757948456,1.610518048028458e-05,0.5286251629952328
50,delta,14,0.009566789066466451,0.009577089426158642,1.948518612664214e-05,0.5286251629953282
50,delta,15,0.013603806317110483,0.013618453247995613,2.7707593036499767e-05,0.5286251629953855
50,delta,16,0.007195980943380424,0.007203728704049133,1.4656435620287662e-05,0.5286251629955511
50,delta,17,0.011785893526928149,0.011798583149514978,2.4004953746283897e-05,0.5286251629955128
50,delta,18,0.013978891944892498,0.013993942722549479,2.847154980611005e-05,0.5286251629952149
50,delta,19,0.016314277811815377,0.016331843050100915,3.3228153926715965e-05,0.5286251629951383
50,delta,20,0.01026691339687704,0.010277967565645854,2.0911166441987366e-05,0.5286251629950928
50,delta,21,0.00898832728156452,0.008998004823672743,1.8307002363244196e-05,0.5286251629951466
50,delta,22,0.011683896600655115,0.011696476405306064,2.3797211202890554e-05,0.5286251629947585
50,delta,23,0.012992043443838903,0.01300603170256168,2.6461583182174735e-05,0.5286251629947811
50,delta,24,0.0084059010581981,0.008414951514295213,1.7120744017995266e-05,0.5286251629952812
50,delta,25,0.01354255709583243,0.01355713808097487,2.7582843502625516e-05,0.5286251629949639
50,delta,26,0.014590886588427087,0.014606596287788553,2.9718031719208632e-05,0.5286251629952771
50,delta,27,0.01175412865607139,0.01176678407809278,2.3940256550951972e-05,0.5286251629949801
50,delta,28,0.013423503366444116,0.013437956168951095,2.7340360464681943e-05,0.5286251629948022
50,delta,29,0.012014534589167559,0.012027470384756118,2.4470639110827396e-05,0.5286251629952451
50,delta,30,0.016173663863972385,0.016191077706190705,3.2941758049615845e-05,0.5286251629950063
50,delta,31,0.012924250202528811,0.012938165469700794,2.632350509600834e-05,0.5286251629951935
50,delta,32,0.006103198511740438,0.0061097696966497085,1.2430707747697023e-05,0.5286251629950799
50,delta,33,0.012455999137109302,0.012469410248250816,2.536979334378844e-05,0.5286251629951733
50,delta,34,0.006649028166255256,0.006656187034423047,1.3542427922331377e-05,0.5286251629950612
50,delta,35,0.007240696597050893,0.007248492502119299,1.474751036109047e-05,0.5286251629952903
50,delta,36,0.010025124785241661,0.01003591862532004,2.041870276705051e-05,0.5286251629950057
50,delta,37,0.011184607356941118,0.011196649587410712,2.2780282348579472e-05,0.5286251629951502
50,delta,38,0.015632378057164466,0.01564920910838911,3.183929257033276e-05,0.5286251629952138
50,delta,39,0.01274440370870786,0.01275812533895915,2.5957202214030004e-05,0.5286251629951592
50,delta,40,0.013562783321442897,0.013577386083735188,2.7624039327883257e-05,0.5286251629952965
50,delta,41,0.009723373138633638,0.00973384208908854,1.980410920202799e-05,0.5286251629954567
50,delta,42,0.010078329227279704,0.01008918035145691,2.0527067072845567e-05,0.5286251629956649
50,delta,43,0.00920025297771657,0.009210158695744965,1.8738642656121078e-05,0.5286251629948744
50,delta,44,0.009083514329633783,0.009093294357625865,1.8500874866922206e-05,0.5286251629952662
50,delta,45,0.01180852095820202,0.011821234943266099,2.4051040234328748e-05,0.5286251629952847
50,delta,46,0.007172779632521313,0.007180502412828732,1.4609180281288243e-05,0.5286251629949982
50,delta,47,0.005845935378262743,0.005852229573390809,1.1906726294305635e-05,0.5286251629951583
50,delta,48,0.012992452938288802,0.01300644163790562,2.6462417221215267e-05,0.5286251629953964
50,delta,49,0.008260451739201693,0.008269345593089616,1.682449968429585e-05,0.5286251629951838
50,vega,0,0.3186199533426299,0.3204010436062324,0.00244822599658763,0.727502389928471
50,vega,1,-0.2767125830614134,-0.27776807739164067,0.0043825229227464286,-0.24084171351369124
50,vega,2,0.3419105003829537,0.34011461172684926,0.003271534916086664,-0.5489437533659637
50,vega,3,0.07666885897535866,0.08015429604677517,0.0021681553499393615,1.6075587349006082
50,vega,4,0.44536184804639606,0.4490068420258602,0.003092830197334626,1.1785302609258619
50,vega,5,0.15626486960026503,0.1581363375414539,0.003567512459307982,0.5245862383202126
50,vega,6,0.006496162426007706,0.003550249763136033,0.0040500558890482615,-0.727375805069185
50,vega,7,0.46910086340967916,0.4754879003847894,0.0040784994997698195,1.5660261759185445
50,vega,8,-0.6708449876428915,-0.671407359250658,0.004338554551972728,-0.12962188236420838
50,vega,9,0.47750469173388027,0.4815228241799388,0.0036147150486226837,1.1116042044834382
50,vega,10,-0.25944600022784126,-0.25406870227238854,0.004093534440971032,1.3136076007161102
50,vega,11,-0.09416326707438312,-0.09708961242775231,0.0020401119999785386,-1.4344042647658444
50,vega,12,-0.2653765176853033,-0.2678673729105795,0.0023951753124268837,-1.0399469351378585
50,vega,13,-0.461145369839486,-0.4607834099932175,0.002194703818593537,0.16492423405928294
50,vega,14,0.18474107499501974,0.18467698338979852,0.0022378434671300666,-0.028639896472927657
50,vega,15,-0.33333861118340014,-0.3320418785643413,0.0032520562719020657,0.39874236810188796
50,vega,16,-0.10507957353242789,-0.10828058121449438,0.0019615247101057815,-1.6318977097636806
50,vega,17,-0.3041749880696535,-0.3077823034230917,0.003420459517755158,-1.0546288692244772
50,vega,18,0.3519607151647206,0.3530022993276084,0.0036010595030712004,0.2892438078291883
50,vega,19,0.14778593293950035,0.15269455661981446,0.004248578656963779,1.1553566678749052
50,vega,20,-0.08545624443796473,-0.0804302496805893,0.0027965707116615604,1.79719923991812
50,vega,21,-0.3164809684863884,-0.3185069680130371,0.0027282661825007836,-0.7425959899527097
50,vega,22,0.20613345275142245,0.2078991422402898,0.003078045407504848,0.573639844481264
50,vega,23,-0.982768332862123,-0.9854421415201514,0.003887601782677287,-0.687778431922388
50,vega,24,0.0601747628365712,0.06145406624703554,0.0022075786691339925,0.5795052418069406
50,vega,25,-0.3120551384199096,-0.31036079937292665,0.0039502578198422145,0.4289185982930702
50,vega,26,0.39035055662063284,0.39301483712146956,0.0038016117856682764,0.7008291879988415
50,vega,27,-0.051423717307634814,-0.05546435281784071,0.0033371777031394865,-1.210794230827033
50,vega,28,-0.2679670536511901,-0.27370813928582777,0.004457968725680954,-1.2878254622032381
50,vega,29,-0.42713458170686924,-0.4313042667740962,0.003766339407864815,-1.1070922228941729
50,vega,30,-0.3366368777116364,-0.33929800454105147,0.00538415766194522,-0.49425128246590444
50,vega,31,-0.6920451520723724,-0.6946255557458043,0.004058951097227772,-0.6357316487982138
50,vega,32,-0.04660284525546068,-0.049020315863533705,0.0019039091069254365,-1.2697405560378485
50,vega,33,-1.0092840507197722,-1.011419103771719,0.004107485781409868,-0.5197956038240965
50,vega,34,0.12000617979156422,0.11906179260136511,0.001963711331701314,-0.48091956030060495
50,vega,35,-0.22246072912129825,-0.2198799688500289,0.002391930091814695,1.0789446899392447
50,vega,36,-0.1453253960226857,-0.14708308600905573,0.00303838866350081,-0.5784941233768369
50,vega,37,0.06934770399886074,0.07496790085686068,0.0030352693077315405,1.8516303787884612
50,vega,38,0.42044011925713887,0.4242152703045318,0.004343920140959823,0.8690654811528846
50,vega,39,-0.7471857456040795,-0.7506607020666006,0.004439293637057367,-0.7827723837670204
50,vega,40,0.26390872184504244,0.2662409259690447,0.0038162180797785806,0.6111296774050118
50,vega,41,-0.7679264172841489,-0.7664843504839085,0.0033568902038548475,0.42958414266406814
50,vega,42,-0.37781213407907305,-0.3811089663658246,0.0034586836757401576,-0.9532043389443579
50,vega,43,-0.28251951602905045,-0.2813279387791242,0.00298744487076126,0.3988616699134629
50,vega,44,-0.2901312041528416,-0.2860414687846098,0.0029149297146159373,1.403030525135893
50,vega,45,-0.5613747217438555,-0.5651477444553992,0.004053126940780695,-0.9308918192473215
50,vega,46,-0.11040776887445605,-0.11262065094869927,0.0022641773115097213,-0.9773448673804189
50,vega,47,-0.5893766335130027,-0.5912099166625487,0.0020507743709728653,-0.8939467820032858
50,vega,48,0.26191106876781123,0.2675892003970681,0.0036480378557231996,1.5564892289559993
50,vega,49,0.10394698061754044,0.1018886652392278,0.0025995013275615297,-0.7918116280569317
50,corr,0,0.007716540444536158,0.0012205279408785518,0.007573169153558571,-0.8577667251239439
50,corr,1,0.006290638162436362,0.019103405772918657,0.006602585127837382,1.9405683323130438
50,corr,2,0.0043882165992487655,-0.007375420829394555,0.007188711656101772,-1.6364041279438932
50,corr,3,0.007170460944723459,0.005735143872939081,0.004645358067674944,-0.3089787807256742
50,corr,4,0.007517381808457913,0.009369797335595152,0.002932531199152411,0.6316780287529906
50,corr,5,0.00858879040258,0.00961211133798215,0.003487458277738179,0.2934288682202772
50,corr,6,0.009688727148291764,0.008401357003708464,0.003222192474615949,-0.3995323540493156
50,corr,7,0.008550787933587508,0.008549259312218938,0.002107511515266495,-0.0007253205296848832
50,corr,8,0.008942607384982088,0.006532737463049336,0.0025164979148857678,-0.9576284199075698
50,corr,9,0.009225798828338941,0.008183503591175173,0.001857299405028048,-0.5611885915335378
50,corr,10,0.0046939968872774605,0.005882881375925717,0.0010837350540962853,1.0970250377659458
50,corr,11,0.005289285555184014,0.00563747344087704,0.0012964197192705292,0.2685765115397545
50,corr,12,0.005015409415027493,0.0038012389165452184,0.0015411272258957162,-0.7878457262193834
50,corr,13,0.006245732198906155,0.00689581304232639,0.0015038918908244086,0.43226567507048125
50,corr,14,0.0091371831198595,0.009224533521599566,0.0014877690523019856,0.05871233952938565
50,corr,15,0.004970274914169766,0.006294150658156878,0.0009913761280954676,1.3353919934812322
50,corr,16,0.00836761930861752,0.00954242179301695,0.0014320382509028587,0.8203708830115051
50,corr,17,0.010197129897890048,0.010673066111553529,0.002038598739552527,0.23346242908398387
50,corr,18,0.012222545933875752,0.01252700392930559,0.0019757648876157566,0.15409626790019526
50,corr,19,0.007896794982226093,0.0075050731332433574,0.001316010582981416,-0.2976585857655422
50,corr,20,0.007094812434946059,0.0076092220896885445,0.0011588364380223828,0.44390186385608776
50,corr,21,0.009461062533697854,0.009309095880369333,0.0016161068061311646,-0.09403255573950454
50,corr,22,0.01078856879207389,0.011224237802617497,0.0018070813494635446,0.2410898716169813
50,corr,23,0.00715572229628583,0.007847755143798872,0.0012250306726213137,0.5649106287536736
50,corr,24,0.011814241377539106,0.013098561607516514,0.0019785186155638424,0.6491322446371831
50,corr,25,0.013040077970986804,0.013541781744210673,0.0021980816147455944,0.22824619880273947
50,corr,26,0.010758302046241253,0.011606944974350795,0.0017948296547345894,0.4728264467164911
50,corr,27,0.012578802114516466,0.01343383278767502,0.0020610261522817693,0.41485678006169263
50,corr,28,0.011523105053319488,0.012182953227035132,0.0018560448368398076,0.35551305691468815
50,corr,29,0.015872039796114377,0.01668739146138023,0.0025669716223044054,0.31763174091262425
50,corr,30,0.012973807743898015,0.013740654911194625,0.0021228844021881793,0.36122888580564083
50,corr,31,0.0062652245622272775,0.006954299477649326,0.001077983700493111,0.6392257277237487
50,corr,32,0.013072455380608576,0.013533751422609685,0.0021301737076028157,0.21655325119951235
50,corr,33,0.007132169225637692,0.008051953778899067,0.0012013582403818807,0.7656205470975912
50,corr,34,0.007936280101301117,0.008396701455421757,0.0013089138732872696,0.35175832689764025
50,corr,35,0.011225111774442919,0.012042345562106775,0.0018385695088595146,0.44449436571522166
50,corr,36,0.012790267475618634,0.013583087699366532,0.002087528032448488,0.37978901908109447
50,corr,37,0.018253167790514113,0.019679640027115048,0.002985141518947306,0.47785749102574293
50,corr,38,0.015190980830840424,0.016386445273303997,0.002478969283034865,0.4822425395283768
50,corr,39,0.016499446872351217,0.01783632852269185,0.002699727277871342,0.49519137036490835
50,corr,40,0.012069665699001465,0.012971991207618178,0.0019763123586933064,0.45657029095001517
50,corr,41,0.012762337651271485,0.013835362061120631,0.0020949470997070003,0.512196422525046
50,corr,42,0.011882632472569264,0.012997461204691403,0.0019387296075522263,0.5750305394725382
50,corr,43,0.011963214015744851,0.01287745216173975,0.0019528024030784912,0.4681672577592332
50,corr,44,0.01585558954283224,0.017316730857811276,0.002588165178459721,0.564547165358509
50,corr,45,0.009817051604999223,0.01074958487208695,0.0016190102897291967,0.5759897098885689
50,corr,46,0.008153985208959609,0.009009853283379833,0.001346070867852297,0.635826905447996
50,corr,47,0.01846489345774521,0.019782035500806715,0.003034966221910654,0.43398902879133305
50,corr,48,0.011959646766679315,0.012948755366813995,0.001958943946357529,0.5049192969374312
50,corr,49,0.010178343464064075,0.001981082979222282,0.0031897736952709054,-2.569856443732948
50,corr,50,0.007100197879536358,0.0056312535232004865,0.0009878666447736136,-1.4869864916559712
50,corr,51,0.01160190944169427,0.012552098096093107,0.0015662996448542062,0.6066455148097041
50,corr,52,0.012163232413189336,0.013950994051126852,0.0012017174027674016,1.4876722545754346
50,corr,53,0.013896787003317129,0.015582617981081778,0.0012663687333211153,1.3312323128378838
50,corr,54,0.015676500555028266,0.017417935475509787,0.001451455663479775,1.1997851290245674
50,corr,55,0.013835298459245759,0.015639338811561185,0.0011873362845300271,1.5194013489021807
50,corr,56,0.014469267994484548,0.01583126110670078,0.0013793646313467922,0.987406144295871
50,corr,57,0.014927475842741036,0.016776229051083072,0.0013180689067110285,1.4026225783257584
50,corr,58,0.007594954804943603,0.00887882676288272,0.0006689773287985138,1.919156154730918
50,corr,59,0.008558140473195646,0.00979980473805989,0.000777174450661957,1.5976648020359623
50,corr,60,0.008115004920149375,0.00899742956486666,0.0007411665859760105,1.190588811495404
50,corr,61,0.010105684966055954,0.011738527918154688,0.0008750491334970877,1.8660014501964743
50,corr,62,0.0147840943456775,0.016961110074328323,0.001276155407882855,1.705917410374413
50,corr,63,0.008041976645442327,0.009323602230604579,0.0006920524884580085,1.851919625371041
50,corr,64,0.013538928976747527,0.015608943935209669,0.0011686305607679485,1.7713168112785458
50,corr,65,0.01649910355171402,0.019162253419673998,0.0014209257209333588,1.8742358088997388
50,corr,66,0.019776255970841768,0.022761719833555807,0.0017211404005930706,1.7345847332880622
50,corr,67,0.012777128411923347,0.01471576779649214,0.0011113875116970401,1.74434152279485
50,corr,68,0.011479509059542776,0.01314899204120232,0.0009989485971914555,1.6712401282241105
50,corr,69,0.015308135918227552,0.017697013549927545,0.0013305154242435938,1.795452790829603
50,corr,70,0.01745606023044276,0.01987623950666713,0.001568170368628143,1.5433139948573151
50,corr,71,0.011578062095507666,0.013133759073764016,0.001024735167377286,1.5181453977401898
50,corr,72,0.01911561329755103,0.02159544700006658,0.0016876483307851572,1.4694019229479156
50,corr,73,0.02109903462250236,0.023733245821525487,0.0018734560950961657,1.406070420288077
50,corr,74,0.01740708819824678,0.019751215535306108,0.0015590571564299922,1.5035544575075281
50,corr,75,0.02035268362001249,0.02305581752004385,0.001821132937988441,1.4843144306736595
50,corr,76,0.018644550517232933,0.021201705320294185,0.0016795015698707273,1.5225676765863805
50,corr,77,0.025681189785294684,0.029182308356146013,0.0023064148505465847,1.517991687411143
50,corr,78,0.020991808437283346,0.023744302440442695,0.0018771861227918143,1.4662872102771287
50,corr,79,0.010137223891628471,0.011224878850574405,0.0009466517042192014,1.1489494542694894
50,corr,80,0.021151421739214134,0.024521779467107093,0.001948352377710295,1.7298501885238056
50,corr,81,0.01153995288679151,0.01272981324125466,0.0011042040975154602,1.0775728482989906
50,corr,82,0.012841015905256683,0.01484406737803699,0.0012143911042640197,1.6494286443198656
50,corr,83,0.0181623930851778,0.020825272869156346,0.0016645136930362923,1.5997944595583962
50,corr,84,0.020694837630539236,0.023935346254904163,0.0019009094065980635,1.704714918615853
50,corr,85,0.02953388929416486,0.033781050178488835,0.002740103581002401,1.5500001218093564
50,corr,86,0.024579226536282507,0.02795144608985331,0.002242000169585195,1.504112086750964
50,corr,87,0.026696343502425588,0.030320736003662935,0.0024168325794679275,1.4996456651686099
50,corr,88,0.019528893541269975,0.02245197174817196,0.0017824570784780672,1.6399150600573364
50,corr,89,0.0206496467710818,0.023650104103420163,0.001877586242942752,1.5980396871867408
50,corr,90,0.019226271077751628,0.021865638803019272,0.0017461404224046123,1.5115437976248025
50,corr,91,0.019356653179237463,0.022152671657045216,0.001765251564544843,1.5839206909462138
50,corr,92,0.025654573037732213,0.029404262178104105,0.0023434309250716895,1.6000851999754089
50,corr,93,0.01588413138062674,0.018206140065841942,0.0014514131688994248,1.5998261108350904
50,corr,94,0.013193265915893277,0.015097631835910834,0.0012052930018683836,1.5800024699931934
50,corr,95,0.029876464483770362,0.03426426763842269,0.0027308253323083203,1.6067681454175586
50,corr,96,0.019350881318692743,0.022233876154661433,0.0017701905651177903,1.6286352965489073
50,corr,97,0.005788186566622208,-0.0009834306522013348,0.003673136329797532,-1.8435518344065391
50,corr,98,0.009458048566664354,0.006958379957671914,0.002373014988010169,-1.0533724488139342
50,corr,99,0.009915647374228342,0.008880963989258178,0.001515287918144454,-0.6828295616830276
50,corr,100,0.011328866774775414,0.009649447408035588,0.0019722447107450368,-0.8515268706718483
50,corr,101,0.012779715645077966,0.009651516590007004,0.002131354634815843,-1.4677046250171548
50,corr,102,0.01127874040212588,0.00905402784196063,0.0013043312274843787,-1.705634668009889
50,corr,103,0.011795561765385761,0.008322912944493383,0.0014877271858228856,-2.3341973272953274
50,corr,104,0.012169099595879614,0.009248648505827309,0.0013550463567992364,-2.155240723240437
50,corr,105,0.006191519746622611,0.005529764748661839,0.0006993907779667843,-0.946187766279356
50,corr,106,0.006976722981902523,0.005757123344452996,0.000838981666776017,-1.4536666124494992
50,corr,107,0.006615472309899756,0.004716122126753166,0.0009256748241603586,-2.05185464006695
50,corr,108,0.008238304193693924,0.006889736205816152,0.0009939637155549363,-1.356757763662286
50,corr,109,0.012052212873947924,0.009672888469296058,0.0012449300875412134,-1.9112112627554265
50,corr,110,0.006555938577767978,0.005903934115992995,0.000730015664396253,-0.8931376319359015
50,corr,111,0.01103713560653319,0.009410497231950686,0.0011770086865343621,-1.3820105095163329
50,corr,112,0.013450313802462078,0.010945883569687977,0.0014592753754913176,-1.7162149617791598
50,corr,113,0.016121897035915194,0.013022152591566171,0.0016393067630861445,-1.8908873641889155
50,corr,114,0.010416104492954078,0.008106755047381559,0.0010628860592256605,-2.1727159045203193
50,corr,115,0.009358265960638594,0.007746114950918506,0.0009573212497586236,-1.6840230070382027
50,corr,116,0.012479419332422552,0.00986419282419777,0.001323064516766492,-1.9766432211607288
50,corr,117,0.014230439073142394,0.01162234469334727,0.001461666085310342,-1.784329817874492
50,corr,118,0.009438607856533623,0.007927066135036489,0.000942970388221446,-1.6029577814718885
50,corr,119,0.015583331335105663,0.013178287052285121,0.0016661720488934503,-1.4434549447746385
50,corr,120,0.0172002458019719,0.014091170774278967,0.0017005886742287688,-1.8282345841818133
50,corr,121,0.014190516346521784,0.011817639006897564,0.0014084756465588114,-1.6847130764537075
50,corr,122,0.01659180940063614,0.013753601412059762,0.0016564579552650913,-1.7134198785758898
50,corr,123,0.015199313973430252,0.012519763332079315,0.0015391550257482054,-1.7409231666240825
50,corr,124,0.020935686617768578,0.01720048553703122,0.002063419357909478,-1.810199689374641
50,corr,125,0.017112833426231835,0.014132779238818852,0.0017072556544582807,-1.7455231028996459
50,corr,126,0.00826401519336207,0.007036647054529225,0.0008598761928585756,-1.4273777423149474
50,corr,127,0.01724295255611591,0.01396369301751399,0.001713097861487479,-1.9142277930080107
50,corr,128,0.009407540664647154,0.008089770157192528,0.0010046974774187674,-1.3116092526082526
50,corr,129,0.010468186524604626,0.00857908970800086,0.0010597001961115428,-1.7826710078337316
50,corr,130,0.014806252087188734,0.012253162810349083,0.0014831406141261566,-1.7214074326620017
50,corr,131,0.016870738422199716,0.01385015607684339,0.0017147948812584848,-1.7614831828396444
50,corr,132,0.02407646437084305,0.019991434403843225,0.00242158082282184,-1.6869269563505984
50,corr,133,0.02003734984137719,0.01667329735526909,0.0020196657431482087,-1.665648138817413
50,corr,134,0.02176325497688273,0.018136748797969445,0.0021846391030137637,-1.6600024113412737
50,corr,135,0.01592024351636174,0.013175733603682991,0.0015956147626206042,-1.7200329158218755
50,corr,136,0.016833898163648678,0.014010923920820696,0.0016948723340184573,-1.6655969810627873
50,corr,137,0.015673541197945597,0.013134903895394689,0.0015929996518062736,-1.5936207516884218
50,corr,138,0.01577983061989584,0.01308937599784842,0.0015919736825558458,-1.690011996761159
50,corr,139,0.020913988250581897,0.017468869687279225,0.002106276462501807,-1.6356440498844138
50,corr,140,0.012948979372080496,0.01083027878649235,0.0013134298652338029,-1.6131052305644034
50,corr,141,0.01075534595512354,0.009042368255535024,0.001087218280680494,-1.5755600600427333
50,corr,142,0.024355736743835295,0.020140481960034217,0.0024610386016802543,-1.7127950699038799
50,corr,143,0.015775125313616186,0.013107435241877723,0.0015940199652239376,-1.673561266444796
50,corr,144,0.006597735340203232,0.008783016632226127,0.004003341922536149,0.5458642639843517
50,corr,145,0.006916946623907241,0.010443873037674576,0.0018796405075339271,1.876383489093153
50,corr,146,0.007902778692407459,0.011918908958493466,0.002553526581352116,1.5727779359788097
50,corr,147,0.00891486028592216,0.01091388313503321,0.0032604873809268563,0.6131055316468637
50,corr,148,0.007867811591321546,0.01005134706316632,0.0020586035625440977,1.0606876970261727
50,corr,149,0.008228335281691462,0.009455812856026844,0.002622239854232357,0.4681027070632783
50,corr,150,0.008488907399478897,0.009881408639239765,0.0024722701512266032,0.5632480087461261
50,corr,151,0.00431907368141852,0.0059046166042912955,0.0011167011109372439,1.4198453886573408
50,corr,152,0.00486681490923453,0.006175439653551515,0.0013189138958745572,0.9921987693133294
50,corr,153,0.004614814054243635,0.005015239000956273,0.0014987563712121597,0.2671714725648061
50,corr,154,0.005746867373218449,0.006946608490983386,0.0017155252253918663,0.6993433264677804
50,corr,155,0.008407369685789486,0.009876390740441561,0.0020494003815406865,0.7168052996787788
50,corr,156,0.004573284577454477,0.006642089553418513,0.0012593521266155772,1.6427533906055392
50,corr,157,0.007699273178031641,0.010161977630541764,0.0019490232140570878,1.263558296662745
50,corr,158,0.009382655426839765,0.010594165094255481,0.0027855737451921024,0.43492284830253747
50,corr,159,0.01124629558362366,0.013166100690552686,0.002769140520438404,0.6932855493462237
50,corr,160,0.007266054962186535,0.007706152435021038,0.0018152042149638618,0.24245066709657492
50,corr,161,0.006528129097279708,0.008329185441874852,0.0017983216348020595,1.001520701158325
50,corr,162,0.008705379907324558,0.009383335171840793,0.0024766259193004557,0.273741488059581
50,corr,163,0.009926854373575392,0.012682485390492276,0.002911228649561905,0.9465525895163075
50,corr,164,0.006584173910552697,0.009128387864682954,0.0019053449854207845,1.3353035663346717
50,corr,165,0.010870603501667526,0.015603052935058115,0.0030090087491951175,1.5727602768375053
50,corr,166,0.011998528955310192,0.01644068869462505,0.0031483764913506226,1.410936637190178
50,corr,167,0.009899005120904978,0.013455331291355852,0.0026065262047357918,1.364393023937144
50,corr,168,0.011574096545277138,0.01570255670015801,0.003042820728431218,1.3567871798380233
50,corr,169,0.010602721083796729,0.013907055614344166,0.002888613826474992,1.143917023543349
50,corr,170,0.014604293739441686,0.01911766267357045,0.0040418340754960315,1.116663586338552
50,corr,171,0.011937551924316286,0.01618631846203647,0.0034401659638479405,1.2350469664457109
50,corr,172,0.005764802824696292,0.009178497393420975,0.0021104027641057955,1.6175559598317288
50,corr,173,0.012028320286904154,0.013560581419494957,0.0037206113701978086,0.4118304708909545
50,corr,174,0.006562502092271633,0.010813600388953275,0.002562333188834202,1.6590731897032434
50,corr,175,0.00730238628977366,0.00863547001066749,0.0025139327977784474,0.5302781848710798
50,corr,176,0.010328529396212998,0.013097967214647876,0.0032469223598983435,0.8529424209951191
50,corr,177,0.011768671551950775,0.013934328328490229,0.0035741126268951495,0.605928520618773
50,corr,178,0.016795234104267042,0.021750898486078286,0.005126042417588526,0.9667622657212748
50,corr,179,0.013977632937773585,0.01875094034014311,0.004036013721945547,1.1826786852618942
50,corr,180,0.015181587984747839,0.02056628386876737,0.0043883629225827,1.2270397820357248
50,corr,181,0.011105626338476888,0.013878814511594116,0.0032892181323093267,0.8431147043355866
50,corr,182,0.011742972564038922,0.015184400912599413,0.003429816523057827,1.0033855529660554
50,corr,183,0.01093353200070185,0.01489382919659445,0.0032184096996599057,1.2305136901343203
50,corr,184,0.011007677261275217,0.014180110414953942,0.0031939442771326426,0.9932650285704955
50,corr,185,0.014589157415811791,0.018944023512904053,0.004213048802103918,1.0336614413100373
50,corr,186,0.009032935094439764,0.011763872052971778,0.0026037378056695806,1.0488525198602794
50,corr,187,0.007502702656268642,0.009971688370497951,0.0021820153449538296,1.1315162012673892
50,corr,188,0.01699004862566077,0.021481153266466966,0.004959057176296446,0.9056367936778398
50,corr,189,0.011004394938784596,0.013928118373669893,0.003210712074409154,0.9106152676188913
50,corr,190,0.011302472086713875,0.013518998760726639,0.003018271377742468,0.7343695766914858
50,corr,191,0.012913347526738167,0.014323197965778404,0.0034672703724362313,0.4066168159968513
50,corr,192,0.014567115378674418,0.013421954810707775,0.003501965800264713,-0.32700506894729836
50,corr,193,0.012856210367025117,0.013047726474513523,0.0020640035883970668,0.09278865044858778
50,corr,194,0.013445315526940789,0.011078843933902871,0.0029331940339882095,-0.8067899926212075
50,corr,195,0.013871097197380335,0.012922386219744262,0.0021263417567076695,-0.4461705060549691
50,corr,196,0.0070574796046522165,0.008418343527563363,0.00114040452408904,1.193316839915389
50,corr,197,0.007952503127999251,0.008425293136425946,0.0014249331896422639,0.3317980182252546
50,corr,198,0.007540727125634539,0.006328198086070934,0.001644786610036528,-0.737195349332687
50,corr,199,0.009390531921606349,0.010162429681421961,0.0014159883647029024,0.5451300159359493
50,corr,200,0.013737862435989557,0.013955025653150842,0.001496553898909139,0.14510885128800136
50,corr,201,0.007472866872012956,0.00901606452358254,0.0010455971549451454,1.4759007752374227
50,corr,202,0.012580814182072029,0.014004631821168059,0.0015533331265646995,0.9166209197153341
50,corr,203,0.015331504900526038,0.01592309110987932,0.0023419524221302656,0.2526038546996482
50,corr,204,0.018376741765434874,0.018855569726767635,0.0020082333692492925,0.23843242954963648
50,corr,205,0.011872924262100463,0.011505716468711917,0.0013622036039160966,-0.26956894867469694
50,corr,206,0.010667134056730582,0.011354071011235135,0.0012638064216727717,0.5435460231285455
50,corr,207,0.01422481894925999,0.014124156700196963,0.0017332795307930793,-0.058076177139741426
50,corr,208,0.01622074024373938,0.016911342960267584,0.0019624158183952733,0.3519145687955828
